"Date","Price","Open","High","Low","Vol.","Change %"
"06/24/2026","789.20","783.00","795.01","783.00","220.97K","1.18%"
"06/23/2026","780.00","800.02","812.50","780.00","438.68K","-2.48%"
"06/22/2026","799.80","793.90","800.00","791.01","297.25K","0.86%"
"06/21/2026","793.00","795.00","797.98","786.00","139.55K","0.24%"
"06/17/2026","791.10","785.45","799.00","785.01","486.88K","0.78%"
"06/16/2026","785.00","780.52","788.00","780.01","203.67K","0.64%"
"06/15/2026","780.00","772.01","785.00","772.00","334.49K","1.56%"
"06/14/2026","768.01","760.00","779.00","756.01","361.29K","3.61%"
"06/11/2026","741.25","731.00","761.99","731.00","330.68K","1.54%"
"06/10/2026","730.00","722.10","763.99","722.00","615.06K","1.24%"
"06/09/2026","721.05","717.10","740.00","717.00","226.67K","0.83%"
"06/08/2026","715.10","730.00","730.00","710.01","228.75K","-2.07%"
"06/07/2026","730.20","738.00","739.99","728.00","169.62K","-1.59%"
"06/04/2026","742.00","735.98","748.00","730.50","121.55K","1.60%"
"06/03/2026","730.35","744.00","747.97","730.00","143.78K","-1.70%"
"06/02/2026","742.99","750.00","762.00","738.00","194.22K","-0.52%"
"06/01/2026","746.90","744.23","749.99","725.00","555.93K","0.36%"
"05/25/2026","744.23","719.10","744.23","719.10","511.94K","3.51%"
"05/24/2026","719.00","724.90","729.90","715.11","146.57K","0.56%"
"05/21/2026","715.00","704.50","725.00","700.05","306.61K","1.56%"
"05/20/2026","704.00","713.99","719.99","699.00","276.78K","-1.40%"
"05/19/2026","713.98","705.00","715.00","701.01","237.62K","2.00%"
"05/18/2026","700.01","695.00","714.90","685.50","363.05K","0.29%"
"05/17/2026","698.00","705.00","707.00","680.02","177.21K","-1.27%"
"05/14/2026","707.00","707.00","709.00","693.00","470.95K","0.28%"
"05/13/2026","705.00","695.00","725.00","691.00","1.08M","2.55%"
"05/12/2026","687.50","657.00","696.99","656.01","1.31M","4.96%"
"05/11/2026","655.00","652.00","663.00","650.08","287.75K","-0.61%"
"05/10/2026","659.00","669.00","673.00","650.11","342.58K","-0.90%"
"05/06/2026","665.00","626.10","674.00","626.10","488.87K","6.23%"
"05/05/2026","626.00","607.00","630.00","601.00","363.82K","2.62%"
"05/04/2026","610.00","618.50","620.00","607.00","162.30K","-1.37%"
"05/03/2026","618.50","609.50","622.00","603.60","281.38K","2.90%"
"04/30/2026","601.05","614.40","617.00","600.00","277.81K","-2.17%"
"04/29/2026","614.40","626.90","633.30","608.01","466.92K","2.57%"
"04/28/2026","599.00","605.00","611.00","598.01","209.52K","-1.32%"
"04/27/2026","607.00","591.11","618.00","591.11","395.60K","2.69%"
"04/26/2026","591.10","604.05","609.99","590.00","314.36K","-1.48%"
"04/23/2026","600.00","575.00","610.00","571.00","798.56K","4.35%"
"04/22/2026","575.00","577.00","580.00","570.00","165.97K","-0.35%"
"04/21/2026","577.00","573.99","580.00","570.12","185.96K","0.48%"
"04/20/2026","574.26","578.00","579.99","566.10","122.79K","-0.81%"
"04/19/2026","578.97","582.50","588.00","577.00","128.07K","-0.18%"
"04/16/2026","580.00","580.00","582.70","569.00","333.41K","0.03%"
"04/15/2026","579.80","566.50","582.00","560.00","368.03K","2.60%"
"04/14/2026","565.10","562.00","582.00","560.00","285.53K","0.00%"
"04/12/2026","565.10","567.00","565.10","565.10","318.96K","0.00%"
"04/09/2026","565.10","567.00","575.00","556.00","318.96K","-0.34%"
"04/08/2026","567.00","540.00","571.00","539.00","649.05K","8.70%"
"04/07/2026","521.60","533.00","536.80","517.09","288.26K","-1.77%"
"04/06/2026","531.01","526.00","546.00","526.00","532.94K","0.84%"
"04/05/2026","526.60","499.90","529.00","499.90","858.15K","5.96%"
"04/02/2026","497.00","485.00","507.73","482.00","905.82K","2.47%"
"04/01/2026","485.00","484.98","491.00","482.00","304.92K","0.83%"
"03/31/2026","481.01","465.10","489.98","465.10","253.82K","3.22%"
"03/30/2026","466.00","477.00","478.99","464.11","170.60K","-2.47%"
"03/29/2026","477.79","484.97","485.00","471.00","242.38K","-1.27%"
"03/26/2026","483.95","493.05","494.00","481.21","143.41K","-1.44%"
"03/25/2026","491.00","478.70","495.50","476.00","366.09K","3.15%"
"03/24/2026","476.00","473.00","478.00","473.00","312.49K","1.06%"
"03/18/2026","471.00","465.00","472.00","462.50","135.03K","1.95%"
"03/17/2026","462.00","463.00","466.98","460.00","134.66K","0.87%"
"03/16/2026","458.00","462.00","465.00","454.51","206.09K","-1.08%"
"03/15/2026","463.00","475.25","477.50","462.00","163.26K","-2.22%"
"03/12/2026","473.50","470.10","478.00","470.00","273.24K","0.81%"
"03/11/2026","469.70","466.00","472.00","460.10","145.14K","1.02%"
"03/10/2026","464.97","464.25","475.00","460.15","194.28K","1.52%"
"03/09/2026","458.00","469.00","469.00","446.00","446.88K","-1.29%"
"03/08/2026","464.00","467.58","472.70","464.00","270.17K","-0.76%"
"03/05/2026","467.57","472.00","480.00","467.46","144.43K","0.03%"
"03/04/2026","467.44","470.00","474.00","461.03","253.84K","-0.12%"
"03/03/2026","468.00","479.90","479.90","464.00","272.12K","-1.27%"
"03/02/2026","474.00","483.79","484.95","470.21","201.82K","-1.04%"
"03/01/2026","479.00","475.01","485.99","460.50","359.02K","-3.83%"
"02/26/2026","498.08","475.99","498.08","466.00","545.07K","5.30%"
"02/25/2026","473.02","485.00","486.00","470.00","375.70K","-1.81%"
"02/24/2026","481.75","488.00","489.00","477.71","222.89K","-1.28%"
"02/23/2026","488.00","470.00","489.50","469.00","179.86K","3.26%"
"02/22/2026","472.60","472.01","479.00","448.00","280.24K","0.34%"
"02/19/2026","471.01","489.00","489.00","471.00","192.16K","-3.62%"
"02/18/2026","488.70","489.00","495.00","485.00","202.54K","0.32%"
"02/17/2026","487.13","483.00","494.50","481.03","450.60K","0.65%"
"02/16/2026","484.00","498.95","501.07","483.70","587.15K","-2.22%"
"02/15/2026","494.99","487.00","498.00","482.71","457.61K","3.12%"
"02/12/2026","480.00","464.90","483.00","460.00","782.31K","5.03%"
"02/11/2026","457.00","464.00","464.75","445.60","239.88K","-1.32%"
"02/10/2026","463.10","460.00","464.75","459.00","366.68K","1.12%"
"02/09/2026","457.99","450.00","457.99","447.00","258.24K","1.98%"
"02/08/2026","449.10","437.00","460.00","436.00","764.57K","3.72%"
"02/05/2026","433.00","440.00","440.99","428.00","300.21K","-1.59%"
"02/04/2026","440.00","429.49","446.00","428.00","720.43K","3.04%"
"02/03/2026","427.00","417.15","429.99","417.15","493.85K","2.40%"
"02/02/2026","417.00","403.99","422.00","402.50","897.21K","3.60%"
"02/01/2026","402.50","402.50","404.79","400.01","143.48K","0.13%"
"01/28/2026","401.99","405.69","406.00","398.10","212.74K","-0.74%"
"01/27/2026","405.00","405.50","406.98","403.06","159.52K","-0.02%"
"01/26/2026","405.10","412.00","414.90","402.16","227.41K","-1.20%"
"01/25/2026","410.00","411.00","417.90","405.06","358.70K","0.49%"
"01/22/2026","408.00","408.49","414.35","399.00","620.82K","0.63%"
"01/21/2026","405.44","418.70","418.70","403.61","470.61K","-2.77%"
"01/20/2026","417.00","426.15","428.00","417.00","738.30K","0.24%"
"01/19/2026","416.00","407.92","419.00","404.91","425.54K","2.72%"
"01/18/2026","405.00","404.90","406.98","399.10","248.95K","2.25%"
"01/15/2026","396.10","406.99","407.00","395.10","168.57K","-2.68%"
"01/14/2026","407.00","410.00","413.90","395.00","410.02K","-0.49%"
"01/13/2026","409.00","421.25","421.25","408.01","382.96K","-2.62%"
"01/12/2026","420.00","424.90","426.49","418.50","337.39K","-0.71%"
"01/11/2026","423.00","422.86","425.98","420.00","168.99K","0.71%"
"01/08/2026","420.01","432.75","435.00","420.01","351.25K","-2.38%"
"01/06/2026","430.25","425.00","434.45","421.00","385.72K","2.22%"
"01/05/2026","420.92","422.45","423.00","417.00","290.98K","0.22%"
"01/04/2026","420.01","432.96","437.00","419.80","131.25K","-2.32%"
